"month_id","age_group","sex","stroke_type","n_events","data_status","notes"
"2017-10","55-59","Male","stroke_all",467,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-10","60-64","Female","stroke_all",492,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-10","60-64","Male","stroke_all",581,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-10","65-69","Female","stroke_all",527,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-10","65-69","Male","stroke_all",628,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-10","70-74","Female","stroke_all",438,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-10","70-74","Male","stroke_all",531,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-10","75-79","Female","stroke_all",441,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-10","75-79","Male","stroke_all",536,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-10","80-84","Female","stroke_all",551,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-10","80-84","Male","stroke_all",554,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-10","85+","Female","stroke_all",892,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-10","85+","Male","stroke_all",585,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-11","35-39","Female","stroke_all",110,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-11","35-39","Male","stroke_all",89,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-11","40-44","Female","stroke_all",147,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-11","40-44","Male","stroke_all",124,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-11","45-49","Female","stroke_all",209,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-11","45-49","Male","stroke_all",183,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-11","50-54","Female","stroke_all",316,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-11","50-54","Male","stroke_all",313,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-11","55-59","Female","stroke_all",448,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-11","55-59","Male","stroke_all",513,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-11","60-64","Female","stroke_all",543,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-11","60-64","Male","stroke_all",642,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-11","65-69","Female","stroke_all",581,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-11","65-69","Male","stroke_all",692,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-11","70-74","Female","stroke_all",486,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-11","70-74","Male","stroke_all",589,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-11","75-79","Female","stroke_all",483,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-11","75-79","Male","stroke_all",588,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-11","80-84","Female","stroke_all",605,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-11","80-84","Male","stroke_all",610,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-11","85+","Female","stroke_all",985,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-11","85+","Male","stroke_all",647,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-12","35-39","Female","stroke_all",135,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-12","35-39","Male","stroke_all",108,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-12","40-44","Female","stroke_all",178,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-12","40-44","Male","stroke_all",150,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-12","45-49","Female","stroke_all",254,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-12","45-49","Male","stroke_all",223,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-12","50-54","Female","stroke_all",383,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-12","50-54","Male","stroke_all",379,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-12","55-59","Female","stroke_all",546,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-12","55-59","Male","stroke_all",624,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-12","60-64","Female","stroke_all",663,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-12","60-64","Male","stroke_all",784,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-12","65-69","Female","stroke_all",708,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-12","65-69","Male","stroke_all",843,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-12","70-74","Female","stroke_all",596,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-12","70-74","Male","stroke_all",721,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-12","75-79","Female","stroke_all",585,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-12","75-79","Male","stroke_all",712,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-12","80-84","Female","stroke_all",735,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-12","80-84","Male","stroke_all",742,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-12","85+","Female","stroke_all",1202,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2017-12","85+","Male","stroke_all",791,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-01","35-39","Female","stroke_all",175,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-01","35-39","Male","stroke_all",141,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-01","40-44","Female","stroke_all",232,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-01","40-44","Male","stroke_all",195,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-01","45-49","Female","stroke_all",330,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-01","45-49","Male","stroke_all",289,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-01","50-54","Female","stroke_all",497,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-01","50-54","Male","stroke_all",490,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-01","55-59","Female","stroke_all",713,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-01","55-59","Male","stroke_all",811,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-01","60-64","Female","stroke_all",867,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-01","60-64","Male","stroke_all",1024,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-01","65-69","Female","stroke_all",924,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-01","65-69","Male","stroke_all",1099,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-01","70-74","Female","stroke_all",783,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-01","70-74","Male","stroke_all",945,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-01","75-79","Female","stroke_all",757,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-01","75-79","Male","stroke_all",924,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-01","80-84","Female","stroke_all",955,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-01","80-84","Male","stroke_all",967,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-01","85+","Female","stroke_all",1569,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-01","85+","Male","stroke_all",1034,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-02","35-39","Female","stroke_all",179,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-02","35-39","Male","stroke_all",144,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-02","40-44","Female","stroke_all",236,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-02","40-44","Male","stroke_all",199,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-02","45-49","Female","stroke_all",338,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-02","45-49","Male","stroke_all",296,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-02","50-54","Female","stroke_all",506,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-02","50-54","Male","stroke_all",498,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-02","55-59","Female","stroke_all",730,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-02","55-59","Male","stroke_all",828,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-02","60-64","Female","stroke_all",890,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-02","60-64","Male","stroke_all",1051,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-02","65-69","Female","stroke_all",948,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-02","65-69","Male","stroke_all",1125,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-02","70-74","Female","stroke_all",807,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-02","70-74","Male","stroke_all",973,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-02","75-79","Female","stroke_all",770,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-02","75-79","Male","stroke_all",942,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-02","80-84","Female","stroke_all",974,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-02","80-84","Male","stroke_all",989,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-02","85+","Female","stroke_all",1609,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-02","85+","Male","stroke_all",1063,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-03","35-39","Female","stroke_all",157,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-03","35-39","Male","stroke_all",125,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-03","40-44","Female","stroke_all",206,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-03","40-44","Male","stroke_all",173,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-03","45-49","Female","stroke_all",295,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-03","45-49","Male","stroke_all",258,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-03","50-54","Female","stroke_all",439,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-03","50-54","Male","stroke_all",432,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-03","55-59","Female","stroke_all",638,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-03","55-59","Male","stroke_all",721,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-03","60-64","Female","stroke_all",779,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-03","60-64","Male","stroke_all",920,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-03","65-69","Female","stroke_all",828,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-03","65-69","Male","stroke_all",983,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-03","70-74","Female","stroke_all",709,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-03","70-74","Male","stroke_all",854,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-03","75-79","Female","stroke_all",669,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-03","75-79","Male","stroke_all",818,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-03","80-84","Female","stroke_all",848,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-03","80-84","Male","stroke_all",863,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-03","85+","Female","stroke_all",1406,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-03","85+","Male","stroke_all",931,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-04","35-39","Female","stroke_all",171,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-04","35-39","Male","stroke_all",137,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-04","40-44","Female","stroke_all",224,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-04","40-44","Male","stroke_all",189,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-04","45-49","Female","stroke_all",322,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-04","45-49","Male","stroke_all",281,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-04","50-54","Female","stroke_all",478,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-04","50-54","Male","stroke_all",469,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-04","55-59","Female","stroke_all",698,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-04","55-59","Male","stroke_all",787,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-04","60-64","Female","stroke_all",854,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-04","60-64","Male","stroke_all",1008,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-04","65-69","Female","stroke_all",907,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-04","65-69","Male","stroke_all",1075,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-04","70-74","Female","stroke_all",781,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-04","70-74","Male","stroke_all",939,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-04","75-79","Female","stroke_all",726,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-04","75-79","Male","stroke_all",891,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-04","80-84","Female","stroke_all",925,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-04","80-84","Male","stroke_all",943,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-04","85+","Female","stroke_all",1540,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-04","85+","Male","stroke_all",1022,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-05","35-39","Female","stroke_all",167,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-05","35-39","Male","stroke_all",134,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-05","40-44","Female","stroke_all",219,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-05","40-44","Male","stroke_all",184,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-05","45-49","Female","stroke_all",314,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-05","45-49","Male","stroke_all",274,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-05","50-54","Female","stroke_all",464,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-05","50-54","Male","stroke_all",455,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-05","55-59","Female","stroke_all",682,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-05","55-59","Male","stroke_all",766,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-05","60-64","Female","stroke_all",836,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-05","60-64","Male","stroke_all",987,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-05","65-69","Female","stroke_all",887,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-05","65-69","Male","stroke_all",1050,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-05","70-74","Female","stroke_all",768,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-05","70-74","Male","stroke_all",922,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-05","75-79","Female","stroke_all",705,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-05","75-79","Male","stroke_all",866,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-05","80-84","Female","stroke_all",900,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-05","80-84","Male","stroke_all",921,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-05","85+","Female","stroke_all",1507,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-05","85+","Male","stroke_all",1002,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-06","35-39","Female","stroke_all",118,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-06","35-39","Male","stroke_all",94,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-06","40-44","Female","stroke_all",154,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-06","40-44","Male","stroke_all",129,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-06","45-49","Female","stroke_all",221,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-06","45-49","Male","stroke_all",193,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-06","50-54","Female","stroke_all",325,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-06","50-54","Male","stroke_all",318,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-06","55-59","Female","stroke_all",481,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-06","55-59","Male","stroke_all",539,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-06","60-64","Female","stroke_all",591,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-06","60-64","Male","stroke_all",697,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-06","65-69","Female","stroke_all",626,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-06","65-69","Male","stroke_all",740,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-06","70-74","Female","stroke_all",545,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-06","70-74","Male","stroke_all",653,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-06","75-79","Female","stroke_all",494,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-06","75-79","Male","stroke_all",607,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-06","80-84","Female","stroke_all",633,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-06","80-84","Male","stroke_all",649,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-06","85+","Female","stroke_all",1063,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-06","85+","Male","stroke_all",708,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-07","35-39","Female","stroke_all",108,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-07","35-39","Male","stroke_all",86,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-07","40-44","Female","stroke_all",140,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-07","40-44","Male","stroke_all",118,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-07","45-49","Female","stroke_all",202,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-07","45-49","Male","stroke_all",176,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-07","50-54","Female","stroke_all",296,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-07","50-54","Male","stroke_all",289,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-07","55-59","Female","stroke_all",440,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-07","55-59","Male","stroke_all",491,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-07","60-64","Female","stroke_all",542,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-07","60-64","Male","stroke_all",639,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-07","65-69","Female","stroke_all",573,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-07","65-69","Male","stroke_all",677,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-07","70-74","Female","stroke_all",502,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-07","70-74","Male","stroke_all",601,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-07","75-79","Female","stroke_all",449,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-07","75-79","Male","stroke_all",553,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-07","80-84","Female","stroke_all",577,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-07","80-84","Male","stroke_all",593,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-07","85+","Female","stroke_all",974,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-07","85+","Male","stroke_all",650,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-08","35-39","Female","stroke_all",71,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-08","35-39","Male","stroke_all",57,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-08","40-44","Female","stroke_all",93,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-08","40-44","Male","stroke_all",78,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-08","45-49","Female","stroke_all",134,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-08","45-49","Male","stroke_all",117,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-08","50-54","Female","stroke_all",196,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-08","50-54","Male","stroke_all",191,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-08","55-59","Female","stroke_all",292,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-08","55-59","Male","stroke_all",325,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-08","60-64","Female","stroke_all",360,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-08","60-64","Male","stroke_all",424,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-08","65-69","Female","stroke_all",381,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-08","65-69","Male","stroke_all",450,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-08","70-74","Female","stroke_all",336,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-08","70-74","Male","stroke_all",401,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-08","75-79","Female","stroke_all",297,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2018-08","75-79","Male","stroke_all",366,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
